theta,z,phi
0.9678644033786736,0.9999999999999991,0
0.9995976625058436,0.9999999999999998,0
1.031330921633013,0.9999999999999998,0
1.0630641807601826,1,0
1.0947974398873521,1.0000000000000009,0
1.126530699014522,0.9999999999999989,0
1.1582639581416916,1,0
1.189997217268861,1.0000000000000004,0
1.2217304763960306,0.9999999999999998,0
1.2534637355232006,1.0000000000000004,0
1.28519699465037,0.9999999999999996,0
1.3169302537775396,0.9999999999999996,0
1.348663512904709,1.0000000000000004,0
1.380396772031879,0.9999999999999991,0
1.4121300311590486,1,0
1.443863290286218,1,0
1.475596549413388,0.9999999999999991,0
1.5073298085405575,1.0000000000000009,0
1.539063067667727,0.9999999999999991,0
1.5707963267948966,1,0
-1.5707963267948966,1,0.2617993877991494
-1.5390630676677268,1.0000166504219612,0.2617993877991494
-1.5073298085405573,1.000131409769211,0.2617993877991494
-1.4755965494133876,1.0004287712284279,0.2617993877991494
-1.443863290286218,1.0009623660625557,0.2617993877991494
-1.4121300311590483,1.0017413518157712,0.2617993877991494
-1.3803967720318788,1.0027228948529547,0.2617993877991494
-1.348663512904709,1.0038118851742133,0.2617993877991494
-1.3169302537775396,1.0048680947550717,0.2617993877991494
-1.2851969946503699,1.0057200187566926,0.2617993877991494
-1.2534637355232003,1.0061837384027343,0.2617993877991494
-1.2217304763960306,1.006084425458601,0.2617993877991494
-1.189997217268861,1.0052776625987383,0.2617993877991494
-1.1582639581416914,1.003667643573145,0.2617993877991494
-1.1265306990145216,1.0012195670104422,0.2617993877991494
-1.0947974398873521,0.9979641322536799,0.2617993877991494
-1.0630641807601826,0.993992929183034,0.2617993877991494
-1.0313309216330129,0.9894445960308303,0.2617993877991494
-0.9995976625058433,0.984482783354518,0.2617993877991494
-0.9678644033786736,0.9792680783435463,0.2617993877991494
-0.936131144251504,0.9739269811609964,0.2617993877991494
-0.9043978851243344,0.9685216678169355,0.2617993877991494
-0.8726646259971648,0.9630245330399835,0.2617993877991494
-0.8409313668699951,0.9573013303454341,0.2617993877991494
-0.8091981077428254,0.9511061081421784,0.2617993877991494
-0.7774648486156558,0.9440901203878854,0.2617993877991494
-0.7457315894884862,0.9358255526420654,0.2617993877991494
-0.7139983303613165,0.9258433714536217,0.2617993877991494
-0.6822650712341469,0.9136830251610066,0.2617993877991494
-0.6505318121069773,0.8989502577013355,0.2617993877991494
-0.6187985529798077,0.8813781003777577,0.2617993877991494
-0.5870652938526381,0.8608853163452914,0.2617993877991494
-0.5553320347254684,0.8376262911765909,0.2617993877991494
-0.5235987755982987,0.8120266468468232,0.2617993877991494
-0.4918655164711292,0.7847997094266471,0.2617993877991494
-0.46013225734395946,0.7569403310872515,0.2617993877991494
-0.42839899821678995,0.7296943510407208,0.2617993877991494
-0.3966657390896202,0.7045040303671083,0.2617993877991494
-0.3649324799624507,0.682931933972421,0.2617993877991494
-0.333199220835281,0.666567765981917,0.2617993877991494
-0.30146596170811146,0.6569244025607168,0.2617993877991494
-0.26973270258094173,0.6553306394110971,0.2617993877991494
-0.23799944345377222,0.6628288484546576,0.2617993877991494
-0.2062661843266025,0.6800857385754275,0.2617993877991494
-0.17453292519943298,0.7073237172134409,0.2617993877991494
-0.14279966607226324,0.7442789940525543,0.2617993877991494
-0.11106640694509373,0.7901906560168717,0.2617993877991494
-0.079333147817924,0.8438226270220056,0.2617993877991494
-0.047599888690754266,0.9035178977981251,0.2617993877991494
-0.015866629563584755,0.9672818837502253,0.2617993877991494
0.015866629563584977,1.0328894580902903,0.2617993877991494
0.04759988869075449,1.0980083124437037,0.2617993877991494
0.07933314781792422,1.160329982044461,0.2617993877991494
0.11106640694509373,1.217699251941732,0.2617993877991494
0.14279966607226346,1.2682327885437634,0.2617993877991494
0.17453292519943298,1.310418706309591,0.2617993877991494
0.2062661843266027,1.3431903072373486,0.2617993877991494
0.23799944345377222,1.3659692884166583,0.2617993877991494
0.26973270258094195,1.3786761224833184,0.2617993877991494
0.30146596170811146,1.3817078704250334,0.2617993877991494
0.3331992208352812,1.3758861685786634,0.2617993877991494
0.3649324799624507,1.3623803337690936,0.2617993877991494
0.39666573908962044,1.3426122720302087,0.2617993877991494
0.42839899821678995,1.3181510204030686,0.2617993877991494
0.4601322573439597,1.2906052162488404,0.2617993877991494
0.4918655164711292,1.2615215542078246,0.2617993877991494
0.5235987755982991,1.2322963994255982,0.2617993877991494
0.5553320347254687,1.2041062760804007,0.2617993877991494
0.5870652938526382,1.1778610885035827,0.2617993877991494
0.6187985529798077,1.1541818365748564,0.2617993877991494
0.6505318121069776,1.1334024511013,0.2617993877991494
0.6822650712341471,1.115593389078221,0.2617993877991494
0.7139983303613167,1.100602963112555,0.2617993877991494
0.7457315894884862,1.088111168235499,0.2617993877991494
0.7774648486156561,1.0776901001151953,0.2617993877991494
0.8091981077428256,1.0688649648091366,0.2617993877991494
0.8409313668699951,1.0611701400289537,0.2617993877991494
0.8726646259971647,1.054195688577855,0.2617993877991494
0.9043978851243346,1.047621030857462,0.2617993877991494
0.9361311442515041,1.0412340099745425,0.2617993877991494
0.9678644033786736,1.0349351701581853,0.2617993877991494
0.9995976625058436,1.0287285585141153,0.2617993877991494
1.031330921633013,1.0227016101468467,0.2617993877991494
1.0630641807601826,1.016997576267212,0.2617993877991494
1.0947974398873521,1.0117844332736765,0.2617993877991494
1.126530699014522,1.0072242430894343,0.2617993877991494
1.1582639581416916,1.0034465431659398,0.2617993877991494
1.189997217268861,1.0005285932828185,0.2617993877991494
1.2217304763960306,0.998484294994851,0.2617993877991494
1.2534637355232006,0.997262450846202,0.2617993877991494
1.28519699465037,0.9967538763833028,0.2617993877991494
1.3169302537775396,0.9968058459609049,0.2617993877991494
1.348663512904709,0.997241552702765,0.2617993877991494
1.380396772031879,0.9978817738879424,0.2617993877991494
1.4121300311590486,0.9985657986008878,0.2617993877991494
1.443863290286218,0.9991688970928762,0.2617993877991494
1.475596549413388,0.9996141533271116,0.2617993877991494
1.5073298085405575,0.9998772709834581,0.2617993877991494
1.539063067667727,0.9999838998316997,0.2617993877991494
1.5707963267948966,1,0.2617993877991494
-1.5707963267948966,1,0.5235987755982988
-1.5390630676677268,1.0000327163988438,0.5235987755982988
-1.5073298085405573,1.0002625449324816,0.5235987755982988
-1.4755965494133876,1.0008712469617556,0.5235987755982988
-1.443863290286218,1.0019904116237655,0.5235987755982988
-1.4121300311590483,1.003671183799676,0.5235987755982988
-1.3803967720318788,1.0058648976623756,0.5235987755982988
-1.348663512904709,1.0084174345502195,0.5235987755982988
-1.3169302537775396,1.0110783776134704,0.5235987755982988
-1.2851969946503699,1.0135241228278922,0.5235987755982988
-1.2534637355232003,1.0153922545013672,0.5235987755982988
-1.2217304763960306,1.016322927830639,0.5235987755982988
-1.189997217268861,1.0160019170946772,0.5235987755982988
-1.1582639581416914,1.0141995300369318,0.5235987755982988
-1.1265306990145216,1.0107998326444305,0.5235987755982988
-1.0947974398873521,1.0058155710571934,0.5235987755982988
-1.0630641807601826,0.9993857357653367,0.5235987755982988
-1.0313309216330129,0.9917547315762101,0.5235987755982988
-0.9995976625058433,0.9832343812486455,0.5235987755982988
-0.9678644033786736,0.9741522513885931,0.5235987755982988
-0.936131144251504,0.9647917866037076,0.5235987755982988
-0.9043978851243344,0.9553312306261382,0.5235987755982988
-0.8726646259971648,0.9457891046662831,0.5235987755982988
-0.8409313668699951,0.9359839748393272,0.5235987755982988
-0.8091981077428254,0.9255153271648081,0.5235987755982988
-0.7774648486156558,0.9137706271789753,0.5235987755982988
-0.7457315894884862,0.8999612086958477,0.5235987755982988
-0.7139983303613165,0.8831867291592309,0.5235987755982988
-0.6822650712341469,0.862524823750975,0.5235987755982988
-0.6505318121069773,0.8371395971503649,0.5235987755982988
-0.6187985529798077,0.8064000241354256,0.5235987755982988
-0.5870652938526381,0.7699974733326412,0.5235987755982988
-0.5553320347254684,0.7280506495312469,0.5235987755982988
-0.5235987755982987,0.6811864133428054,0.5235987755982988
-0.4918655164711292,0.6305862266550438,0.5235987755982988
-0.46013225734395946,0.5779903242719041,0.5235987755982988
-0.42839899821678995,0.5256549568005995,0.5235987755982988
-0.3966657390896202,0.47626192513183563,0.5235987755982988
-0.3649324799624507,0.43278380040637954,0.5235987755982988
-0.333199220835281,0.398312322249926,0.5235987755982988
-0.30146596170811146,0.3758611131134407,0.5235987755982988
-0.26973270258094173,0.36815668804769236,0.5235987755982988
-0.23799944345377222,0.3774334905567748,0.5235987755982988
-0.2062661843266025,0.40524915119640026,0.5235987755982988
-0.17453292519943298,0.4523352629513916,0.5235987755982988
-0.14279966607226324,0.5184967346578006,0.5235987755982988
-0.11106640694509373,0.6025693800584637,0.5235987755982988
-0.079333147817924,0.7024410929836141,0.5235987755982988
-0.047599888690754266,0.8151371016589251,0.5235987755982988
-0.015866629563584755,0.9369647948941405,0.5235987755982988
0.015866629563584977,1.0637088958046383,0.5235987755982988
0.04759988869075449,1.1908637306025938,0.5235987755982988
0.07933314781792422,1.3138863498368802,0.5235987755982988
0.11106640694509373,1.4284525675872641,0.5235987755982988
0.14279966607226346,1.5306977384202303,0.5235987755982988
0.17453292519943298,1.6174253142983845,0.5235987755982988
0.2062661843266027,1.6862688079980437,0.5235987755982988
0.23799944345377222,1.7357965114918859,0.5235987755982988
0.26973270258094195,1.765552854905693,0.5235987755982988
0.30146596170811146,1.7760352532684334,0.5235987755982988
0.3331992208352812,1.7686102505105366,0.5235987755982988
0.3649324799624507,1.7453773143951512,0.5235987755982988
0.39666573908962044,1.7089923863124254,0.5235987755982988
0.42839899821678995,1.662465945978877,0.5235987755982988
0.4601322573439597,1.6089517145942416,0.5235987755982988
0.4918655164711292,1.5515421103156595,0.5235987755982988
0.5235987755982991,1.493085229390716,0.5235987755982988
0.5553320347254687,1.4360356140044819,0.5235987755982988
0.5870652938526382,1.3823476426038686,0.5235987755982988
0.6187985529798077,1.3334163727372808,0.5235987755982988
0.6505318121069776,1.2900664544206553,0.5235987755982988
0.6822650712341471,1.2525856939570972,0.5235987755982988
0.7139983303613167,1.2207963351094213,0.5235987755982988
0.7457315894884862,1.1941544268439013,0.5235987755982988
0.7774648486156561,1.1718659687995845,0.5235987755982988
0.8091981077428256,1.1530079690225838,0.5235987755982988
0.8409313668699951,1.1366431064777587,0.5235987755982988
0.8726646259971647,1.1219182521595785,0.5235987755982988
0.9043978851243346,1.1081394658338584,0.5235987755982988
0.9361311442515041,1.0948189814472824,0.5235987755982988
0.9678644033786736,1.0816928147049216,0.5235987755982988
0.9995976625058436,1.0687106551103147,0.5235987755982988
1.031330921633013,1.0560023492560495,0.5235987755982988
1.0630641807601826,1.0438273012518842,0.5235987755982988
1.0947974398873521,1.032514342421801,0.5235987755982988
1.126530699014522,1.0223999760508287,0.5235987755982988
1.1582639581416916,1.0137723968498866,0.5235987755982988
1.189997217268861,1.00682741968851,0.5235987755982988
1.2217304763960306,1.0016406032344343,0.5235987755982988
1.2534637355232006,0.9981576503921571,0.5235987755982988
1.28519699465037,0.9962028658666076,0.5235987755982988
1.3169302537775396,0.9955033089569628,0.5235987755982988
1.348663512904709,0.9957245269072649,0.5235987755982988
1.380396772031879,0.9965125701257861,0.5235987755982988
1.4121300311590486,0.9975364860736534,0.5235987755982988
1.443863290286218,0.9985256956308424,0.5235987755982988
1.475596549413388,0.9992975260228795,0.5235987755982988
1.5073298085405575,0.9997715864992404,0.5235987755982988
1.539063067667727,0.9999694471169248,0.5235987755982988
1.5707963267948966,1,0.5235987755982988
-1.5707963267948966,1,0.7853981633974483
-1.5390630676677268,1.0000471030608737,0.7853981633974483
-1.5073298085405573,1.000384468845146,0.7853981633974483
-1.4755965494133876,1.0012972732099836,0.7853981633974483
-1.443863290286218,1.003014077077558,0.7853981633974483
-1.4121300311590483,1.0056579810912092,0.7853981633974483
-1.3803967720318788,1.009211886129205,0.7853981633974483
-1.348663512904709,1.013502787549075,0.7853981633974483
-1.3169302537775396,1.0182076280613723,0.7853981633974483
-1.2851969946503699,1.0228804754180367,0.7853981633974483
-1.2534637355232003,1.026998003141571,0.7853981633974483
-1.2217304763960306,1.030017770099385,0.7853981633974483
-1.189997217268861,1.0314419232665886,0.7853981633974483
-1.1582639581416914,1.0308779287336183,0.7853981633974483
-1.1265306990145216,1.028087917631146,0.7853981633974483
-1.0947974398873521,1.023019253831199,0.7853981633974483
-1.0630641807601826,1.0158109088903589,0.7853981633974483
-1.0313309216330129,1.006772974716399,0.7853981633974483
-0.9995976625058433,0.9963398702228169,0.7853981633974483
-0.9678644033786736,0.98500115428781565,0.7853981633974483
-0.936131144251504,0.9732169647405906,0.7853981633974483
-0.9043978851243344,0.9613275949239336,0.7853981633974483
-0.8726646259971648,0.9494682808396737,0.7853981633974483
-0.8409313668699951,0.9375006760308251,0.7853981633974483
-0.8091981077428254,0.9249716265007311,0.7853981633974483
-0.7774648486156558,0.9111077437301244,0.7853981633974483
-0.7457315894884862,0.8948510639326526,0.7853981633974483
-0.7139983303613165,0.8749370527957567,0.7853981633974483
-0.6822650712341469,0.850011742653072,0.7853981633974483
-0.6505318121069773,0.8187803127166907,0.7853981633974483
-0.6187985529798077,0.7801754032617894,0.7853981633974483
-0.5870652938526381,0.7335303272641005,0.7853981633974483
-0.5553320347254684,0.6787404739597888,0.7853981633974483
-0.5235987755982987,0.6163958451775349,0.7853981633974483
-0.4918655164711292,0.5478689456862452,0.7853981633974483
-0.46013225734395946,0.4753451267895548,0.7853981633974483
-0.42839899821678995,0.4017867648060586,0.7853981633974483
-0.3966657390896202,0.3308280065780529,0.7853981633974483
-0.3649324799624507,0.26660278121506537,0.7853981633974483
-0.333199220835281,0.21351483398128226,0.7853981633974483
-0.30146596170811146,0.17596413035495495,0.7853981633974483
-0.26973270258094173,0.15804857611780865,0.7853981633974483
-0.23799944345377222,0.16326314830896224,0.7853981633974483
-0.2062661843266025,0.19421989710386361,0.7853981633974483
-0.17453292519943298,0.2524116789834661,0.7853981633974483
-0.14279966607226324,0.33803990967066644,0.7853981633974483
-0.11106640694509373,0.4499222520225225,0.7853981633974483
-0.079333147817924,0.5854903157855108,0.7853981633974483
-0.047599888690754266,0.7408806167831141,0.7853981633974483
-0.015866629563584755,0.9111147929359312,0.7853981633974483
0.015866629563584977,1.0903580193943414,0.7853981633974483
0.04759988869075449,1.2722383111799744,0.7853981633974483
0.07933314781792422,1.450204490676101,0.7853981633974483
0.11106640694509373,1.6178974567616762,0.7853981633974483
0.14279966607226346,1.7695082970391558,0.7853981633974483
0.17453292519943298,1.9000978309843495,0.7853981633974483
0.2062661843266027,2.0058552694192744,0.7853981633974483
0.23799944345377222,2.0842785551414837,0.7853981633974483
0.26973270258094195,2.13426518729657,0.7853981633974483
0.30146596170811146,2.1561093890462333,0.7853981633974483
0.3331992208352812,2.1514087486191933,0.7853981633974483
0.3649324799624507,2.1228903305809457,0.7853981633974483
0.39666573908962044,2.0741721435300837,0.7853981633974483
0.42839899821678995,2.0094802835567522,0.7853981633974483
0.4601322573439597,1.9333447072664276,0.7853981633974483
0.4918655164711292,1.8502972467063863,0.7853981633974483
0.5235987755982991,1.7645941621071497,0.7853981633974483
0.5553320347254687,1.6799824126740712,0.7853981633974483
0.5870652938526382,1.5995242415689308,0.7853981633974483
0.6187985529798077,1.525489071046879,0.7853981633974483
0.6505318121069776,1.4593156170313588,0.7853981633974483
0.6822650712341471,1.4016411154496211,0.7853981633974483
0.7139983303613167,1.3523891363179525,0.7853981633974483
0.7457315894884862,1.3109031029958158,0.7853981633974483
0.7774648486156561,1.2761096762353066,0.7853981633974483
0.8091981077428256,1.2466948059560832,0.7853981633974483
0.8409313668699951,1.221275541407903,0.7853981633974483
0.8726646259971647,1.198552509953903,0.7853981633974483
0.9043978851243346,1.1774310735969906,0.7853981633974483
0.9361311442515041,1.1571031871657034,0.7853981633974483
0.9678644033786736,1.1370864774350107,0.7853981633974483
0.9995976625058436,1.1172215759791053,0.7853981633974483
1.031330921633013,1.0976328269893887,0.7853981633974483
1.0630641807601826,1.0786607735345262,0.7853981633974483
1.0947974398873521,1.0607770183937262,0.7853981633974483
1.126530699014522,1.0444929977619468,0.7853981633974483
1.1582639581416916,1.0302738711875599,0.7853981633974483
1.189997217268861,1.01846722460683,0.7853981633974483
1.2217304763960306,1.0092538275282683,0.7853981633974483
1.2534637355232006,1.0026245922681953,0.7853981633974483
1.28519699465037,0.9983845189060389,0.7853981633974483
1.3169302537775396,0.9961811547324478,0.7853981633974483
1.348663512904709,0.9955523054144588,0.7853981633974483
1.380396772031879,0.9959856976872052,0.7853981633974483
1.4121300311590486,0.9969822083660095,0.7853981633974483
1.443863290286218,0.9981142287305952,0.7853981633974483
1.475596549413388,0.9990716957148349,0.7853981633974483
1.5073298085405575,0.9996901487702953,0.7853981633974483
1.539063067667727,0.9999576267843027,0.7853981633974483
1.5707963267948966,1,0.7853981633974483
-1.5707963267948966,1,1.0471975511965976
-1.5390630676677268,1.0000588299808089,1.0471975511965976
-1.5073298085405573,1.000488872594046,1.0471975511965976
-1.4755965494133876,1.0016778169883362,1.0471975511965976
-1.443863290286218,1.003963601314945,1.0471975511965976
-1.4121300311590483,1.0075663467382916,1.0471975511965976
-1.3803967720318788,1.0125357685205887,1.0471975511965976
-1.348663512904709,1.0187213857678494,1.0471975511965976
-1.3169302537775396,1.025769999462398,1.0471975511965976
-1.2851969946503699,1.0331514565602118,1.0471975511965976
-1.2534637355232003,1.0402100717329217,1.0471975511965976
-1.2217304763960306,1.0462356713960204,1.0471975511965976
-1.189997217268861,1.0505454702096726,1.0471975511965976
-1.1582639581416914,1.0525662343543836,1.0471975511965976
-1.1265306990145216,1.0519056675486549,1.0471975511965976
-1.0947974398873521,1.0484027780250786,1.0471975511965976
-1.0630641807601826,1.0421491001535121,1.0471975511965976
-1.0313309216330129,1.0334758570002134,1.0471975511965976
-0.9995976625058433,1.0229061328612854,1.0471975511965976
-0.9678644033786736,1.0110754522372924,1.0471975511965976
-0.936131144251504,0.9986283536048827,1.0471975511965976
-0.9043978851243344,0.9861021183928886,1.0471975511965976
-0.8726646259971648,0.9738113317840655,1.0471975511965976
-0.8409313668699951,0.961748073240194,1.0471975511965976
-0.8091981077428254,0.9495120584516965,1.0471975511965976
-0.7774648486156558,0.9362829411477487,1.0471975511965976
-0.7457315894884862,0.9208433662731772,1.0471975511965976
-0.7139983303613165,0.9016565441741347,1.0471975511965976
-0.6822650712341469,0.8769965276652758,1.0471975511965976
-0.6505318121069773,0.8451235592943164,1.0471975511965976
-0.6187985529798077,0.8044914023311525,1.0471975511965976
-0.5870652938526381,0.7539690538794306,1.0471975511965976
-0.5553320347254684,0.6930561714384929,1.0471975511965976
-0.5235987755982987,0.6220703124999993,1.0471975511965976
-0.4918655164711292,0.5422849125215052,1.0471975511965976
-0.46013225734395946,0.455999839219417,1.0471975511965976
-0.42839899821678995,0.36653118763966014,1.0471975511965976
-0.3966657390896202,0.27811335591428693,1.0471975511965976
-0.3649324799624507,0.1957138382292482,1.0471975511965976
-0.333199220835281,0.12476894460920475,1.0471975511965976
-0.30146596170811146,0.0708561033148677,1.0471975511965976
-0.26973270258094173,0.03932482422939555,1.0471975511965976
-0.23799944345377222,0.034913176602184154,1.0471975511965976
-0.2062661843266025,0.061379271221892316,1.0471975511965976
-0.17453292519943298,0.12117742716773505,1.0471975511965976
-0.14279966607226324,0.21520635349502165,1.0471975511965976
-0.11106640694509373,0.3426519214233915,1.0471975511965976
-0.079333147817924,0.5009402976234492,1.0471975511965976
-0.047599888690754266,0.6858088999003361,1.0471975511965976
-0.015866629563584755,0.8914935127899014,1.0471975511965976
0.015866629563584977,1.1110207351265198,1.0471975511965976
0.04759988869075449,1.3365865109873516,1.0471975511965976
0.07933314781792422,1.5599945485403108,1.0471975511965976
0.11106640694509373,1.7731235633402107,1.0471975511965976
0.14279966607226346,1.9683899194837677,1.0471975511965976
0.17453292519943298,2.1391725914937587,1.0471975511965976
0.2062661843266027,2.2801704022967844,1.0471975511965976
0.23799944345377222,2.387666943984543,1.0471975511965976
0.26973270258094195,2.45968598352945,1.0471975511965976
0.30146596170811146,2.4960288535073816,1.0471975511965976
0.3331992208352812,2.498194577862955,1.0471975511965976
0.3649324799624507,2.4691924941431713,1.0471975511965976
0.39666573908962044,2.413265146716883,1.0471975511965976
0.42839899821678995,2.335545579499069,1.0471975511965976
0.4601322573439597,2.241677347899556,1.0471975511965976
0.4918655164711292,2.1374272945511836,1.0471975511965976
0.5235987755982991,2.0283203124999987,1.0471975511965976
0.5553320347254687,1.919322100900983,1.0471975511965976
0.5870652938526382,1.814590659080599,1.0471975511965976
0.6187985529798077,1.7173104945289963,1.0471975511965976
0.6505318121069776,1.6296158881989569,1.0471975511965976
0.6822650712341471,1.5526017729068071,1.0471975511965976
0.7139983303613167,1.4864135348031724,1.0471975511965976
0.7457315894884862,1.4304009673477993,1.0471975511965976
0.7774648486156561,1.38331718603149,1.0471975511965976
0.8091981077428256,1.3435408724974343,1.0471975511965976
0.8409313668699951,1.3092998842406083,1.0471975511965976
0.8726646259971647,1.278875963936245,1.0471975511965976
0.9043978851243346,1.2507737455875971,1.0471975511965976
0.9361311442515041,1.2238420614396128,1.0471975511965976
0.9678644033786736,1.1973411717757518,1.0471975511965976
0.9995976625058436,1.1709553820313674,1.0471975511965976
1.031330921633013,1.1447559950869552,1.0471975511965976
1.0630641807601826,1.1191241495441115,1.0471975511965976
1.0947974398873521,1.0946464065282442,1.0471975511965976
1.126530699014522,1.0719977053036218,1.0471975511965976
1.1582639581416916,1.051826417972822,1.0471975511965976
1.189997217268861,1.0346547745682821,1.0471975511965976
1.2217304763960306,1.0208051392221762,1.0471975511965976
1.2534637355232006,1.0103588617674355,1.0471975511965976
1.28519699465037,1.0031501594523113,1.0471975511965976
1.3169302537775396,0.998793189217954,1.0471975511965976
1.348663512904709,0.9967366248344722,1.0471975511965976
1.380396772031879,0.996337062058191,1.0471975511965976
1.4121300311590486,0.9969407385877439,1.0471975511965976
1.443863290286218,0.9979625371814056,1.0471975511965976
1.475596549413388,0.9989520523652684,1.0471975511965976
1.5073298085405575,0.9996385076432687,1.0471975511965976
1.539063067667727,0.999949244369967,1.0471975511965976
1.5707963267948966,1,1.0471975511965976
-1.5707963267948966,1,1.308996938995747
-1.5390630676677268,1.000067097988435,1.308996938995747
-1.5073298085405573,1.0005686412362294,1.308996938995747
-1.4755965494133876,1.0019869448671972,1.308996938995747
-1.443863290286218,1.0047742758283114,1.308996938995747
-1.4121300311590483,1.0092662287757967,1.308996938995747
-1.3803967720318788,1.0156100277445295,1.308996938995747
-1.348663512904709,1.0237175903620759,1.308996938995747
-1.3169302537775396,1.033250128702976,1.308996938995747
-1.2851969946503699,1.0436371158631779,1.308996938995747
-1.2534637355232003,1.0541280796348949,1.308996938995747
-1.2217304763960306,1.0638714085485292,1.308996938995747
-1.189997217268861,1.0720106827698619,1.308996938995747
-1.1582639581416914,1.0777864247127906,1.308996938995747
-1.1265306990145216,1.0806299421007721,1.308996938995747
-1.0947974398873521,1.0802362984132754,1.308996938995747
-1.0630641807601826,1.0766054053461314,1.308996938995747
-1.0313309216330129,1.0700436211286122,1.308996938995747
-0.9995976625058433,1.0611227222680648,1.308996938995747
-0.9678644033786736,1.0505982249215802,1.308996938995747
-0.936131144251504,1.039294209039787,1.308996938995747
-0.9043978851243344,1.0279664582004289,1.308996938995747
-0.8726646259971648,1.0171593188063912,1.308996938995747
-0.8409313668699951,1.0070737464183332,1.308996938995747
-0.8091981077428254,0.9974642331352267,1.308996938995747
-0.7774648486156558,0.9875805713318179,1.308996938995747
-0.7457315894884862,0.9761667832672258,1.308996938995747
-0.7139983303613165,0.9615243141129762,1.308996938995747
-0.6822650712341469,0.9416402102834703,1.308996938995747
-0.6505318121069773,0.9143740881632495,1.308996938995747
-0.6187985529798077,0.8776909261910264,1.308996938995747
-0.5870652938526381,0.8299207877363907,1.308996938995747
-0.5553320347254684,0.7700221508419947,1.308996938995747
-0.5235987755982987,0.6978231097396728,1.308996938995747
-0.4918655164711292,0.6142146697929493,1.308996938995747
-0.46013225734395946,0.5212728109397958,1.308996938995747
-0.42839899821678995,0.4222908346226981,1.308996938995747
-0.3966657390896202,0.3217103894681941,1.308996938995747
-0.3649324799624507,0.22494793576389374,1.308996938995747
-0.333199220835281,0.1381225398348843,1.308996938995747
-0.30146596170811146,0.0676999703367336,1.308996938995747
-0.26973270258094173,0.02007625987337179,1.308996938995747
-0.23799944345377222,0.001130413899900001,1.308996938995747
-0.2062661843266025,0.01578014267482877,1.308996938995747
-0.17453292519943298,0.067575904890585,1.308996938995747
-0.14279966607226324,0.15836696999218688,1.308996938995747
